billNum,lcoNum,sessYear,sessNum,typeCode,billTitle,stmtPurp,emergencyCert,raised,proposed,subBill,nomination,numPages,houseCalNum,senateCalNum,filedDate,readIntoFloor,petitionNum,pasaNum,pasaType,senateAmd,houseAmd
HJ00303,4314,2020,160,HJ    ,"RESOLUTION CONCERNING THE PRINTING OF THE JOURNALS OF THE SENATE AND HOUSE OF REPRESENTATIVES FOR THE SEPTEMBER SPECIAL SESSION, 2020.",,FALSE,FALSE,FALSE,FALSE,FALSE,1,,,2020-09-29 00:00:00,2020-09-30 00:00:00,,0, ,,
HR00001,532,2020,157,HR    ,RESOLUTION CONCERNING THE PRINTING OF THE HOUSE JOURNAL.,,FALSE,FALSE,FALSE,FALSE,FALSE,1,,,2020-02-04 00:00:00,2020-02-05 00:00:00,,0, ,,
HR00002,537,2020,157,HR    ,RESOLUTION RAISING A COMMITTEE TO INFORM THE SENATE THAT THE HOUSE IS READY TO MEET IN JOINT CONVENTION.,,FALSE,FALSE,FALSE,FALSE,FALSE,1,,,2020-02-04 00:00:00,2020-02-05 00:00:00,,0, ,,
HR00003,1145,2020,157,HR    ,"RESOLUTION PROPOSING APPROVAL OF AN INTEREST ARBITRATION AWARD BETWEEN THE STATE OF CONNECTICUT AND LOCAL 3419 OF COUNCIL 4, AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES, AFL-CIO.",,FALSE,FALSE,FALSE,FALSE,FALSE,1,24,,2020-02-11 00:00:00,2020-02-13 00:00:00,,0, ,,
HR00004,1252,2020,157,HN    ,RESOLUTION CONFIRMING THE NOMINATION OF VICTORIA CHAVEY OF WEST HARTFORD TO BE APPOINTED A MEMBER OF THE FREEDOM OF INFORMATION COMMISSION.,,FALSE,FALSE,FALSE,FALSE,TRUE,1,16,,2020-02-18 00:00:00,2020-02-19 00:00:00,,0, ,,
HR00005,1253,2020,157,HN    ,"RESOLUTION CONFIRMING THE NOMINATION OF STEPHEN FUZESI, JR., OF GREENWICH TO BE APPOINTED A MEMBER OF THE FREEDOM OF INFORMATION COMMISSION.",,FALSE,FALSE,FALSE,FALSE,TRUE,1,17,,2020-02-18 00:00:00,2020-02-19 00:00:00,,0, ,,
HR00006,1590,2020,157,HN    ,RESOLUTION CONFIRMING THE NOMINATION OF MIGUEL A. CARDONA OF MERIDEN TO BE COMMISSIONER OF EDUCATION.,,FALSE,FALSE,FALSE,FALSE,TRUE,1,18,,2020-02-21 00:00:00,2020-02-22 00:00:00,,0, ,,
HR00007,1591,2020,157,HN    ,RESOLUTION CONFIRMING THE NOMINATION OF DEIDRE S. GIFFORD OF WEST HARTFORD TO BE COMMISSIONER OF SOCIAL SERVICES.,,FALSE,FALSE,FALSE,FALSE,TRUE,1,19,,2020-02-21 00:00:00,2020-02-22 00:00:00,,0, ,,
HR00008,2457,2020,157,HR    ,RESOLUTION PROPOSING APPROVAL OF A MEMORANDUM OF UNDERSTANDING BETWEEN THE STATE OF CONNECTICUT AND THE STATE EMPLOYEES BARGAINING AGENT COALITION (SEBAC).,,FALSE,FALSE,FALSE,FALSE,FALSE,1,36,,2020-03-02 00:00:00,2020-03-03 00:00:00,,0, ,,
HR00009,2771,2020,157,HN    ,RESOLUTION CONFIRMING THE NOMINATION OF CHARLES F. BUNNELL OF WATERFORD TO BE REAPPOINTED A MEMBER OF THE BOARD OF TRUSTEES FOR THE UNIVERSITY OF CONNECTICUT.,,FALSE,FALSE,FALSE,FALSE,TRUE,1,30,,2020-03-06 00:00:00,2020-03-09 00:00:00,,0, ,,
HR00010,2769,2020,157,HN    ,RESOLUTION CONFIRMING THE NOMINATION OF SHARI CANTOR OF WEST HARTFORD TO BE REAPPOINTED A MEMBER OF THE BOARD OF TRUSTEES FOR THE UNIVERSITY OF CONNECTICUT.,,FALSE,FALSE,FALSE,FALSE,TRUE,1,37,,2020-03-11 00:00:00,2020-03-16 00:00:00,,0, ,,
HR00101,3726,2020,158,HR    ,"RESOLUTION CONCERNING THE RULES OF THE HOUSE OF REPRESENTATIVES FOR THE JULY SPECIAL SESSION, 2020.",,FALSE,FALSE,FALSE,FALSE,FALSE,6,,,2020-07-23 00:00:00,2020-07-24 00:00:00,,0, ,,
HR00201,4319,2020,159,HR    ,"RESOLUTION CONCERNING THE RULES OF THE HOUSE OF REPRESENTATIVES FOR THE SEPTEMBER 29 SPECIAL SESSION, 2020.",,FALSE,FALSE,FALSE,FALSE,FALSE,6,,,2020-09-29 00:00:00,2020-09-30 00:00:00,,0, ,,
HR00301,4318,2020,160,HR    ,"RESOLUTION CONCERNING THE RULES OF THE HOUSE OF REPRESENTATIVES FOR THE SEPTEMBER SPECIAL SESSION, 2020.",,FALSE,FALSE,FALSE,FALSE,FALSE,6,,,2020-09-29 00:00:00,2020-09-30 00:00:00,,0, ,,
SB00001,1552,2020,157,CB    ,AN ACT CONCERNING DIABETES AND HIGH DEDUCTIBLE HEALTH PLANS.,"To: (1) Expand required health insurance coverage for prescription drugs, equipment and supplies used to treat diabetes; (2) restrict cost-sharing for such drugs, equipment and supplies; (3) require licensed pharmacists to dispense such drugs, equipment and supplies without a prescription in certain circumstances; (4) require the Commissioner of Social Services to study and report regarding the feasibility of implementing a low-income diabetes assistance fund; and (5) make changes to various provisions of the general statutes concerning high deductible health plans to more closely conform to provisions of the Internal Revenue Code concerning health savings accounts and medical savings accounts.",FALSE,FALSE,FALSE,FALSE,FALSE,20,,,2020-02-18 00:00:00,2020-02-19 00:00:00,,0, ,,
SB00002,653,2020,157,PB    ,AN ACT CONCERNING ATTORNEY DEBT COLLECTION PRACTICES.,To strengthen oversight of debt collection practices in the state.,FALSE,FALSE,TRUE,FALSE,FALSE,1,,,2020-02-04 00:00:00,2020-02-05 00:00:00,,0, ,,
SB00003,3000,2020,157,CB    ,AN ACT CONCERNING 21ST CENTURY JOBS.,"To make various changes to the Office of Workforce Competitiveness, establish the Governor's Workforce Council and establish various incentives for job creation, workforce training and economic development.",FALSE,FALSE,FALSE,FALSE,FALSE,64,,,2020-03-10 00:00:00,2020-03-11 00:00:00,,0, ,,
SB00004,658,2020,157,PB    ,AN ACT CONCERNING INCREASED FUNDING TO PLANNED PARENTHOOD AND OTHER FAMILY PLANNING CLINICS.,To provide additional funding to certain Title X family planning clinics in anticipation of a reduction in federal funding.,FALSE,FALSE,TRUE,FALSE,FALSE,1,,,2020-02-04 00:00:00,2020-02-05 00:00:00,,0, ,,
SB00005,1670,2020,157,CB    ,AN ACT CONCERNING INTERNET SERVICE PROVIDERS AND NET NEUTRALITY PRINCIPLES.,To require Internet service providers to register and pay registration fees and to require the Public Utilities Regulatory Authority to apply net neutrality principles to Internet service providers and enforce such principles with civil penalties.,FALSE,FALSE,FALSE,FALSE,FALSE,7,,,2020-02-19 00:00:00,2020-02-20 00:00:00,,0, ,,
SB00006,660,2020,157,PB    ,AN ACT CONCERNING THE LEGALIZATION AND TAXATION OF THE RETAIL SALE OF MARIJUANA.,To legalize and tax the retail sale of marijuana.,FALSE,FALSE,TRUE,FALSE,FALSE,1,,,2020-02-04 00:00:00,2020-02-05 00:00:00,,0, ,,
SB00007,661,2020,157,PB    ,AN ACT INCREASING FUNDS FOR LEGAL REPRESENTATION OF VICTIMS OF DOMESTIC VIOLENCE.,To provide victims of domestic violence greater protection through increased access to legal representation.,FALSE,FALSE,TRUE,FALSE,FALSE,1,,,2020-02-04 00:00:00,2020-02-05 00:00:00,,0, ,,
SB00008,689,2020,157,GB    ,AN ACT IMPLEMENTING THE GOVERNOR'S BUDGET RECOMMENDATIONS FOR GENERAL GOVERNMENT.,To implement the Governor's budget recommendations.,FALSE,FALSE,FALSE,FALSE,FALSE,115,,,2020-02-05 00:00:00,2020-02-06 00:00:00,,0, ,,
SB00009,614,2020,157,GB    ,AN ACT ESTABLISHING THE JOBSCT TAX REBATE PROGRAM.,To implement the Governor's budget recommendations.,FALSE,FALSE,FALSE,FALSE,FALSE,14,,,2020-02-05 00:00:00,2020-02-06 00:00:00,,0, ,,
SB00010,543,2020,157,GB    ,AN ACT CONCERNING CERTAIN RECOMMENDATIONS REGARDING CLIMATE CHANGE.,To implement the Governor's budget recommendations.,FALSE,FALSE,FALSE,FALSE,FALSE,6,,,2020-02-05 00:00:00,2020-02-06 00:00:00,,0, ,,
SB00011,678,2020,157,GB    ,"AN ACT CONCERNING THE RELIABILITY, SUSTAINABILITY AND ECONOMIC VITALITY OF THE STATE'S WASTE MANAGEMENT SYSTEM.",To implement the Governor's budget recommendations.,FALSE,FALSE,FALSE,FALSE,FALSE,5,,,2020-02-05 00:00:00,2020-02-06 00:00:00,,0, ,,
SB00012,458,2020,157,GB    ,"AN ACT AUTHORIZING AND ADJUSTING BONDS OF THE STATE FOR CAPITAL IMPROVEMENTS, TRANSPORTATION AND OTHER PURPOSES.",To implement the Governor's budget recommendations.,FALSE,FALSE,FALSE,FALSE,FALSE,74,,,2020-02-05 00:00:00,2020-02-06 00:00:00,,0, ,,
SB00013,673,2020,157,GB    ,AN ACT EXPANDING ECONOMIC OPPORTUNITY IN LICENSED OCCUPATIONS.,To implement the Governor's budget recommendations.,FALSE,FALSE,FALSE,FALSE,FALSE,8,,,2020-02-05 00:00:00,2020-02-06 00:00:00,,0, ,,
SB00014,531,2020,157,GB    ,AN ACT PERMITTING THE USE OF CITIZENS' ELECTION PROGRAM GRANT FUNDS TO OFFSET A PARTICIPATING CANDIDATE'S CHILDCARE COSTS.,To implement the Governor's budget recommendations.,FALSE,FALSE,FALSE,FALSE,FALSE,5,,,2020-02-05 00:00:00,2020-02-06 00:00:00,,0, ,,
SB00015,507,2020,157,GB    ,AN ACT IMPLEMENTING THE GOVERNOR'S BUDGET RECOMMENDATIONS CONCERNING HIGHER EDUCATION.,To implement the Governor's budget recommendations.,FALSE,FALSE,FALSE,FALSE,FALSE,7,,,2020-02-05 00:00:00,2020-02-06 00:00:00,,0, ,,
SB00016,724,2020,157,GB    ,AN ACT CONCERNING THE ADULT USE OF CANNABIS.,To implement the Governor's budget recommendations.,FALSE,FALSE,FALSE,FALSE,FALSE,108,,,2020-02-05 00:00:00,2020-02-06 00:00:00,,0, ,,
SB00017,703,2020,157,RB    ,AN ACT REQUIRING THE COMPLETION OF THE FREE APPLICATION FOR FEDERAL STUDENT AID.,"To include completion of the Free Application for Federal Student Aid, the application for institutional financial aid for undocumented students, or a waiver form as a condition to high school graduation.",FALSE,TRUE,FALSE,FALSE,FALSE,3,,,2020-02-05 00:00:00,2020-02-06 00:00:00,,0, ,,
SB00018,687,2020,157,RB    ,AN ACT REQUIRING THE CONNECTICUT HIGHER EDUCATION SUPPLEMENTAL LOAN AUTHORITY TO ESTABLISH A STUDENT LOAN SUBSIDY PROGRAM.,To establish the Student Loan Subsidy Program to provide persons employed and living in the state with low interest student loans.,FALSE,TRUE,FALSE,FALSE,FALSE,3,,,2020-02-05 00:00:00,2020-02-06 00:00:00,,0, ,,
SB00019,721,2020,157,RB    ,AN ACT CONCERNING SEXUAL MISCONDUCT ON COLLEGE CAMPUSES.,"To (1) establish a Council on Sexual Misconduct Climate Survey to create a sexual misconduct climate survey for use by institutions of higher education in the state, and (2) protect students who report being a victim or witness of sexual assault, stalking or violence from disciplinary action by the institution of higher education.",FALSE,TRUE,FALSE,FALSE,FALSE,11,,,2020-02-05 00:00:00,2020-02-06 00:00:00,,0, ,,
SB00020,2308,2020,157,CB    ,AN ACT ESTABLISHING A TAX CREDIT FOR BUSINESSES THAT HIRE FORMERLY INCARCERATED INDIVIDUALS.,To establish a tax credit for businesses that hire formerly incarcerated individuals.,FALSE,FALSE,FALSE,FALSE,FALSE,6,,,2020-02-28 00:00:00,2020-03-02 00:00:00,,0, ,,
SB00021,1587,2020,157,CB    ,"AN ACT AUTHORIZING SPORTS WAGERING, INTERNET GAMING, A CASINO GAMING FACILITY IN BRIDGEPORT, ENTERTAINMENT ZONE FACILITIES, INTERNET LOTTERY AND INTERNET KENO.",To create jobs in the gaming industry and increase revenue to the state.,FALSE,FALSE,FALSE,FALSE,FALSE,40,,,2020-02-19 00:00:00,2020-02-20 00:00:00,,0, ,,
SB00022,919,2020,157,PB    ,AN ACT CONCERNING FINANCIAL ASSISTANCE FOR GRANDPARENTS AND OTHER NONPARENT RELATIVES RAISING CHILDREN.,To reduce financial burdens on grandparents and other nonparent relatives raising children.,FALSE,FALSE,TRUE,FALSE,FALSE,1,,,2020-02-10 00:00:00,2020-02-11 00:00:00,,0, ,,
SB00023,446,2020,157,RB    ,AN ACT CONCERNING CASH REFUNDS FOR THE BALANCE OF A GIFT CARD.,To increase the minimum balance amount for which a consumer using a gift card may request a cash refund.,FALSE,TRUE,FALSE,FALSE,FALSE,2,,,2020-02-10 00:00:00,2020-02-11 00:00:00,,0, ,,
SB00024,808,2020,157,RB    ,AN ACT CONCERNING BANKING IN CONNECTICUT.,To require the Department of Banking to analyze banking in Connecticut.,FALSE,TRUE,FALSE,FALSE,FALSE,1,,,2020-02-10 00:00:00,2020-02-11 00:00:00,,0, ,,
SB00025,796,2020,157,RB    ,AN ACT ESTABLISHING THE CONNECTICUT INFRASTRUCTURE BANK AND PUBLIC-PRIVATE PARTNERSHIPS FOR STATE-FUNDED INFRASTRUCTURE IMPROVEMENT PROJECTS.,To establish the Connecticut Infrastructure Bank and public-private partnerships for state-funded infrastructure improvement projects.,FALSE,TRUE,FALSE,FALSE,FALSE,31,,,2020-02-10 00:00:00,2020-02-11 00:00:00,,0, ,,
SB00026,852,2020,157,PB    ,AN ACT EXEMPTING FROM THE PERSONAL INCOME TAX PROCEEDS FROM THE SALE OF AGRICULTURAL LAND DEVELOPMENT RIGHTS TO THE STATE.,To exempt from the personal income tax proceeds from the sale of the development rights of any agricultural land to the state.,FALSE,FALSE,TRUE,FALSE,FALSE,1,,,2020-02-10 00:00:00,2020-02-11 00:00:00,,0, ,,
SB00027,855,2020,157,PB    ,AN ACT ELIMINATING THE ESTATE AND GIFT TAXES.,To eliminate the estate and gift taxes.,FALSE,FALSE,TRUE,FALSE,FALSE,1,,,2020-02-10 00:00:00,2020-02-11 00:00:00,,0, ,,
SB00028,859,2020,157,PB    ,AN ACT EXEMPTING CERTAIN CLOTHING AND FOOTWEAR FROM THE SALES AND USE TAXES.,To exempt articles of clothing and footwear costing less than seventy-five dollars from the sales and use taxes.,FALSE,FALSE,TRUE,FALSE,FALSE,1,,,2020-02-10 00:00:00,2020-02-11 00:00:00,,0, ,,
SB00029,871,2020,157,PB    ,AN ACT ELIMINATING THE GIFT TAX.,To eliminate the gift tax.,FALSE,FALSE,TRUE,FALSE,FALSE,1,,,2020-02-10 00:00:00,2020-02-11 00:00:00,,0, ,,
SB00030,878,2020,157,PB    ,AN ACT ESTABLISHING A TAX CREDIT FOR PREMIUM PAYMENTS FOR CERTAIN LONG-TERM CARE INSURANCE POLICIES.,To establish a tax credit for the amount of premiums paid to purchase an individual or group long-term care insurance policy that provides benefits for health care provided in an insured's home.,FALSE,FALSE,TRUE,FALSE,FALSE,1,,,2020-02-10 00:00:00,2020-02-11 00:00:00,,0, ,,
SB00031,879,2020,157,PB    ,AN ACT ESTABLISHING A CREDIT AGAINST THE PERSONAL INCOME TAX FOR THE PURCHASE OF A GUN SAFE.,To establish a nonrefundable credit against the personal income tax of up to one hundred fifty dollars for the purchase of a gun safe for personal use.,FALSE,FALSE,TRUE,FALSE,FALSE,1,,,2020-02-10 00:00:00,2020-02-11 00:00:00,,0, ,,
SB00032,880,2020,157,PB    ,AN ACT CONCERNING THE THRESHOLD FOR IMPOSITION OF THE ESTATE TAX ON FARMS.,To match the threshold for imposition of the state estate tax on farms with the federal estate tax threshold.,FALSE,FALSE,TRUE,FALSE,FALSE,1,,,2020-02-10 00:00:00,2020-02-11 00:00:00,,0, ,,
SB00033,870,2020,157,PB    ,AN ACT AUTHORIZING BONDS OF THE STATE FOR THE STONINGTON TOWN DOCK.,To authorize bonds of the state for fuel tank replacement and an ice machine at the Stonington Town Dock to promote economic development and provide services to maintain the commercial fishing fleet.,FALSE,FALSE,TRUE,FALSE,FALSE,1,,,2020-02-10 00:00:00,2020-02-11 00:00:00,,0, ,,
SB00034,882,2020,157,PB    ,AN ACT EXEMPTING SOCIAL SECURITY BENEFITS AND PENSION AND ANNUITY INCOME FROM THE PERSONAL INCOME TAX.,To exempt Social Security benefits and pension and annuity income from the personal income tax.,FALSE,FALSE,TRUE,FALSE,FALSE,1,,,2020-02-10 00:00:00,2020-02-11 00:00:00,,0, ,,
SB00035,877,2020,157,PB    ,AN ACT EXEMPTING PARKING IN MUNICIPAL PARKING LOTS AND MUNICIPAL PARKING SPACES FROM THE SALES TAX.,To exempt parking in municipal parking lots and municipal parking spaces from the sales tax.,FALSE,FALSE,TRUE,FALSE,FALSE,1,,,2020-02-10 00:00:00,2020-02-11 00:00:00,,0, ,,
SB00036,934,2020,157,PB    ,AN ACT CONCERNING THE SALES AND USE TAXES ON MEALS.,"To delete the term ""grocery store"" from the sales and use taxes on the sale and acceptance or receipt in this state of meals.",FALSE,FALSE,TRUE,FALSE,FALSE,1,,,2020-02-10 00:00:00,2020-02-11 00:00:00,,0, ,,
SB00037,951,2020,157,PB    ,AN ACT CONCERNING THE SALES AND USE TAXES ON MEALS.,"To delete the term ""grocery store"" from the sales and use taxes on the sale and acceptance or receipt in this state of meals.",FALSE,FALSE,TRUE,FALSE,FALSE,1,,,2020-02-10 00:00:00,2020-02-11 00:00:00,,0, ,,
SB00038,955,2020,157,PB    ,AN ACT CONCERNING THE SALES AND USE TAXES ON MEALS.,"To delete the term ""grocery store"" from the sales and use taxes on the sale and acceptance or receipt in this state of meals.",FALSE,FALSE,TRUE,FALSE,FALSE,1,,,2020-02-10 00:00:00,2020-02-11 00:00:00,,0, ,,
SB00039,1043,2020,157,PB    ,AN ACT EXEMPTING CHILDREN'S CLOTHING FROM THE SALES AND USE TAXES.,To exempt articles of children's clothing from the sales and use taxes.,FALSE,FALSE,TRUE,FALSE,FALSE,1,,,2020-02-10 00:00:00,2020-02-11 00:00:00,,0, ,,
SB00040,1054,2020,157,PB    ,AN ACT EXEMPTING BREASTFEEDING SUPPLIES FROM THE SALES AND USE TAXES.,To exempt breastfeeding supplies from the sales and use taxes.,FALSE,FALSE,TRUE,FALSE,FALSE,1,,,2020-02-10 00:00:00,2020-02-11 00:00:00,,0, ,,
SB00041,876,2020,157,PB    ,AN ACT ESTABLISHING A TAX CREDIT FOR SMALL BUSINESSES IMPLEMENTING AND MAINTAINING EMPLOYEE WELLNESS PROGRAMS.,To establish a tax credit for small businesses that have implemented and maintain employee wellness programs.,FALSE,FALSE,TRUE,FALSE,FALSE,1,,,2020-02-10 00:00:00,2020-02-11 00:00:00,,0, ,,
SB00042,1073,2020,157,PB    ,AN ACT CONCERNING THE ADMISSIONS TAX FOR NEW BRITAIN STADIUM.,To expand the reduced admissions tax for New Britain Stadium from certain athletic events to any event at said stadium.,FALSE,FALSE,TRUE,FALSE,FALSE,1,,,2020-02-10 00:00:00,2020-02-11 00:00:00,,0, ,,
SB00043,869,2020,157,PB    ,AN ACT AUTHORIZING BONDS OF THE STATE FOR A NEW SEWER AND WATER EXTENSION IN NORTH STONINGTON.,To authorize bonds of the state for a new sewer and water extension in the vicinity of exit 92 of Interstate 95 in North Stonington.,FALSE,FALSE,TRUE,FALSE,FALSE,1,,,2020-02-10 00:00:00,2020-02-11 00:00:00,,0, ,,
SB00044,872,2020,157,PB    ,AN ACT AUTHORIZING BONDS OF THE STATE FOR THE CONSTRUCTION OF A NEW POLICE DEPARTMENT IN PLYMOUTH.,To provide funding for the construction of a new police department in Plymouth.,FALSE,FALSE,TRUE,FALSE,FALSE,1,,,2020-02-10 00:00:00,2020-02-11 00:00:00,,0, ,,
SB00045,875,2020,157,PB    ,AN ACT AUTHORIZING BONDS OF THE STATE TO REDEVELOP THE SHAKESPEARE THEATER IN STRATFORD.,To provide funding for the redevelopment of the Shakespeare Theater in Stratford.,FALSE,FALSE,TRUE,FALSE,FALSE,1,,,2020-02-10 00:00:00,2020-02-11 00:00:00,,0, ,,
SB00046,1068,2020,157,PB    ,AN ACT AUTHORIZING BONDS OF THE STATE FOR SEWER AND ROADWAY UPGRADES FOR ALLEN STREET IN NEW BRITAIN.,To authorize bonds of the state for sewer and roadway upgrades for Allen Street in New Britain.,FALSE,FALSE,TRUE,FALSE,FALSE,1,,,2020-02-10 00:00:00,2020-02-11 00:00:00,,0, ,,
SB00047,1069,2020,157,PB    ,AN ACT AUTHORIZING BONDS OF THE STATE FOR A PARKING LOT PAVING PROJECT AT NEW BRITAIN STADIUM.,To authorize bonds of the state for a parking lot paving project at New Britain Stadium.,FALSE,FALSE,TRUE,FALSE,FALSE,1,,,2020-02-10 00:00:00,2020-02-11 00:00:00,,0, ,,
SB00048,866,2020,157,PB    ,AN ACT AUTHORIZING BONDS OF THE STATE FOR THE REPAIR OF THE M.L. KEEFE COMMUNITY CENTER IN HAMDEN.,To provide funding for repairs to the M.L. Keefe Community Center in Hamden.,FALSE,FALSE,TRUE,FALSE,FALSE,1,,,2020-02-10 00:00:00,2020-02-11 00:00:00,,0, ,,
SB00049,865,2020,157,PB    ,AN ACT AUTHORIZING BONDS OF THE STATE FOR REPAIRS TO HAMDEN FIRE DEPARTMENT'S STATION 2.,To authorize funds of the state for repairs to the Hamden Fire Department's Station 2 at 71 Circular Avenue in Hamden.,FALSE,FALSE,TRUE,FALSE,FALSE,1,,,2020-02-10 00:00:00,2020-02-11 00:00:00,,0, ,,
SB00050,858,2020,157,PB    ,AN ACT AUTHORIZING BONDS OF THE STATE FOR TRAIN CARS FOR USE WITH THE DEVELOPMENT OF THE NAUGATUCK VALLEY RAILROAD HUB.,To provide funding for train cars for use with the development of the Naugatuck Valley Railroad Hub.,FALSE,FALSE,TRUE,FALSE,FALSE,1,,,2020-02-10 00:00:00,2020-02-11 00:00:00,,0, ,,
SB00051,851,2020,157,PB    ,AN ACT AUTHORIZING BONDS OF THE STATE FOR A DEVELOPMENT PROJECT AT THE WINDHAM-TOLLAND 4-H CAMP IN POMFRET.,To authorize bonds of the state for a development project at the Windham-Tolland 4-H Camp in Pomfret.,FALSE,FALSE,TRUE,FALSE,FALSE,1,,,2020-02-10 00:00:00,2020-02-11 00:00:00,,0, ,,
SB00052,856,2020,157,PB    ,AN ACT AUTHORIZING BONDS OF THE STATE FOR THE DEVELOPMENT OF THE VALLEY REGIONAL FIRE SCHOOL IN BEACON FALLS.,To provide funding for the development of the Valley Regional Fire School in Beacon Falls.,FALSE,FALSE,TRUE,FALSE,FALSE,1,,,2020-02-10 00:00:00,2020-02-11 00:00:00,,0, ,,
SB00053,881,2020,157,PB    ,AN ACT ELIMINATING THE EARNED INCOME TAX CREDIT.,To eliminate the earned income tax credit.,FALSE,FALSE,TRUE,FALSE,FALSE,1,,,2020-02-10 00:00:00,2020-02-11 00:00:00,,0, ,,
SB00054,997,2020,157,PB    ,AN ACT AUTHORIZING BONDS OF THE STATE FOR IMPROVEMENTS TO THE RESOURCE RECOVERY FACILITY AND SINGLE STREAM RECYCLING FACILITY LOCATED IN HARTFORD.,To authorize bonds of the state for improvements to the resource recovery facility and single stream recycling facility located in Hartford.,FALSE,FALSE,TRUE,FALSE,FALSE,1,,,2020-02-10 00:00:00,2020-02-11 00:00:00,,0, ,,
SB00055,1070,2020,157,PB    ,AN ACT AUTHORIZING BONDS OF THE STATE FOR REPAIRS TO HIGH-HAZARD DAMS IN NEW BRITAIN.,To authorize bonds of the state for repairs to seven high-hazard dams in New Britain.,FALSE,FALSE,TRUE,FALSE,FALSE,1,,,2020-02-10 00:00:00,2020-02-11 00:00:00,,0, ,,
SB00056,1036,2020,157,PB    ,AN ACT ESTABLISHING TAX CREDITS FOR TAXPAYERS THAT REFRAIN FROM USING GASOLINE-POWERED LAWN AND LANDSCAPING EQUIPMENT.,To establish tax credits for individual and commercial taxpayers that refrain from using gasoline-powered lawn and landscaping equipment.,FALSE,FALSE,TRUE,FALSE,FALSE,1,,,2020-02-10 00:00:00,2020-02-11 00:00:00,,0, ,,
SB00057,899,2020,157,PB    ,"AN ACT CONCERNING REVISIONS TO THE EDUCATION COST SHARING FORMULA BY INCLUDING MAGNET SCHOOLS, CHARTER SCHOOLS AND TECHNICAL EDUCATION AND CAREER SCHOOLS.","To amend the education cost sharing formula to include and provide funding to school districts for those students attending magnet schools, charter schools and technical education and career schools.",FALSE,FALSE,TRUE,FALSE,FALSE,1,,,2020-02-10 00:00:00,2020-02-11 00:00:00,,0, ,,
SB00058,936,2020,157,PB    ,AN ACT CONCERNING FUNDING FOR REGIONAL AGRICULTURAL SCIENCE AND TECHNOLOGY EDUCATION CENTERS.,To increase the per student grant for agricultural science and technology education centers.,FALSE,FALSE,TRUE,FALSE,FALSE,1,,,2020-02-10 00:00:00,2020-02-11 00:00:00,,0, ,,
SB00059,1022,2020,157,PB    ,AN ACT REVISING THE EDUCATION COST SHARING FORMULA TO PROVIDE INCENTIVES FOR TOWNS THAT MEET OR EXCEED THE AFFORDABLE HOUSING THRESHOLD.,To provide increased education cost sharing funds to those towns that meet or exceed the affordable housing threshold.,FALSE,FALSE,TRUE,FALSE,FALSE,1,,,2020-02-10 00:00:00,2020-02-11 00:00:00,,0, ,,
SB00060,1071,2020,157,PB    ,AN ACT CONCERNING A SCHOOL BUILDING PROJECT GRANT FOR CHAMBERLAIN ELEMENTARY SCHOOL IN NEW BRITAIN.,To provide a school building project grant to the city of New Britain to renovate and expand Chamberlain Elementary School.,FALSE,FALSE,TRUE,FALSE,FALSE,1,,,2020-02-10 00:00:00,2020-02-11 00:00:00,,0, ,,
SB00061,1103,2020,157,PB    ,AN ACT CONCERNING THE FUNDING OF MAGNET SCHOOL TRANSPORTATION GRANTS.,To appropriate money to the state grant that provides funding to towns for transporting students out-of-district to attend magnet schools.,FALSE,FALSE,TRUE,FALSE,FALSE,1,,,2020-02-10 00:00:00,2020-02-11 00:00:00,,0, ,,
SB00062,1114,2020,157,PB    ,AN ACT CONCERNING THE FUNDING OF AFTER SCHOOL PROGRAMS IN NAUGATUCK AND HAMDEN.,To allocate increased funding for after school programs in Naugatuck and Hamden.,FALSE,FALSE,TRUE,FALSE,FALSE,1,,,2020-02-10 00:00:00,2020-02-11 00:00:00,,0, ,,
SB00063,958,2020,157,PB    ,AN ACT ELIMINATING THE REQUIREMENT FOR THE PURCHASE OF ARTWORK FOR STATE BUILDING PROJECTS.,To eliminate the requirement that the State Bond Commission allocate one per cent of the state building project cost for the purchase of artwork to reduce state construction costs.,FALSE,FALSE,TRUE,FALSE,FALSE,1,,,2020-02-10 00:00:00,2020-02-11 00:00:00,,0, ,,
SB00064,1115,2020,157,PB    ,AN ACT INCREASING THE PERSONAL NEEDS ALLOWANCE FOR CERTAIN LONG-TERM CARE FACILITY RESIDENTS.,To allow long-term care facility residents who receive medical assistance to keep more of their income for personal needs.,FALSE,FALSE,TRUE,FALSE,FALSE,1,,,2020-02-10 00:00:00,2020-02-11 00:00:00,,0, ,,
SB00065,1108,2020,157,PB    ,AN ACT EXPANDING ACCESS TO THE CONNECTICUT HOME-CARE PROGRAM FOR THE ELDERLY.,"To avert costly, unnecessary institutionalization of elderly persons by expanding access to the Connecticut home-care program for the elderly.",FALSE,FALSE,TRUE,FALSE,FALSE,1,,,2020-02-10 00:00:00,2020-02-11 00:00:00,,0, ,,
SB00066,959,2020,157,PB    ,AN ACT EXPANDING ACCESS TO THE ALZHEIMER'S DISEASE RESPITE CARE PROGRAM.,To allow more persons to receive services through the Alzheimer's disease respite care program.,FALSE,FALSE,TRUE,FALSE,FALSE,1,,,2020-02-10 00:00:00,2020-02-11 00:00:00,,0, ,,
